Cycle; Step; Start; Stop; Duration
cycle_1; pp_step; 2015-11-03 19:33:05.175697; 2015-11-03 19:33:05.175708; 1.1e-05
cycle_1; pp_step_enmd_overhead; 2015-11-03 19:33:05.175697; 2015-11-03 19:33:05.175708; 1.1e-05
cycle_1; ex_step; 2015-11-03 19:31:27.717439; 2015-11-03 19:33:05.175131; 97.457692
cycle_1; ex_step_enmd_overhead; 2015-11-03 19:31:27.717439; 2015-11-03 19:31:28.296962; 0.579523
cycle_1; md_step; 2015-11-03 19:29:16.769233; 2015-11-03 19:31:27.716876; 130.947643
cycle_1; md_step_enmd_overhead; 2015-11-03 19:29:16.769233; 2015-11-03 19:29:17.709259; 0.940026
CU_ID; Scheduling; StagingInput; Allocating; Executing; StagingOutput; Done; Cycle; Step;
unit.000168; 1446579089.87; 1446579102.42; 1446579104.42; 1446579104.69; 1446579121.61; 1446579123.4; cycle_1; ex_step
unit.000154; 1446579089.85; 1446579094.09; 1446579096.29; 1446579096.5; 1446579115.59; 1446579116.78; cycle_1; ex_step
unit.000157; 1446579089.85; 1446579096.73; 1446579098.8; 1446579099.03; 1446579116.79; 1446579117.94; cycle_1; ex_step
unit.000156; 1446579089.85; 1446579095.53; 1446579097.62; 1446579097.82; 1446579116.78; 1446579117.95; cycle_1; ex_step
unit.000009; 1446578958.78; 1446578959.51; 1446578975.22; 1446578975.42; 1446579068.78; 1446579070.71; cycle_1; md_step
unit.000008; 1446578958.78; 1446578959.45; 1446578966.99; 1446578967.19; 1446579014.05; 1446579015.97; cycle_1; md_step
unit.000007; 1446578958.78; 1446578959.45; 1446578966.19; 1446578966.39; 1446579007.64; 1446579010.18; cycle_1; md_step
unit.000006; 1446578958.78; 1446578959.42; 1446578964.97; 1446578965.18; 1446578996.32; 1446578998.4; cycle_1; md_step
unit.000005; 1446578958.78; 1446578959.44; 1446578965.58; 1446578965.78; 1446579006.64; 1446579009.4; cycle_1; md_step
unit.000004; 1446578958.77; 1446578959.43; 1446578965.18; 1446578965.38; 1446578997.67; 1446578999.57; cycle_1; md_step
unit.000003; 1446578958.77; 1446578959.57; 1446578982.82; 1446578983.31; 1446579067.19; 1446579069.33; cycle_1; md_step
unit.000002; 1446578958.77; 1446578959.4; 1446578962.71; 1446578963.26; 1446578977.84; 1446578980.21; cycle_1; md_step
unit.000001; 1446578958.77; 1446578959.49; 1446578971.96; 1446578972.17; 1446579037.18; 1446579039.5; cycle_1; md_step
unit.000000; 1446578958.77; 1446578959.55; 1446578979.4; 1446578979.76; 1446579073.35; 1446579075.29; cycle_1; md_step
unit.000087; 1446578958.91; 1446578959.54; 1446578978.59; 1446578978.83; 1446579072.61; 1446579074.51; cycle_1; md_step
unit.000086; 1446578958.91; 1446578959.52; 1446578975.86; 1446578976.06; 1446579052.34; 1446579054.51; cycle_1; md_step
unit.000085; 1446578958.91; 1446578959.56; 1446578981.1; 1446578981.3; 1446579064.87; 1446579066.87; cycle_1; md_step
unit.000084; 1446578958.91; 1446578959.47; 1446578969.93; 1446578970.14; 1446579022.41; 1446579025.23; cycle_1; md_step
unit.000083; 1446578958.91; 1446578959.45; 1446578967.2; 1446578967.4; 1446579015.97; 1446579017.92; cycle_1; md_step
unit.000082; 1446578958.9; 1446578959.55; 1446578979.19; 1446578979.4; 1446579060.68; 1446579063.14; cycle_1; md_step
unit.000081; 1446578958.9; 1446578959.54; 1446578978.79; 1446578978.99; 1446579060.35; 1446579062.7; cycle_1; md_step
unit.000080; 1446578958.9; 1446578959.54; 1446578978.38; 1446578978.59; 1446579058.65; 1446579060.68; cycle_1; md_step
unit.000089; 1446578958.92; 1446578959.39; 1446578962.3; 1446578962.51; 1446578966.42; 1446578969.51; cycle_1; md_step
unit.000088; 1446578958.92; 1446578959.4; 1446578964.36; 1446578964.56; 1446578990.75; 1446578993.77; cycle_1; md_step
unit.000078; 1446578958.9; 1446578959.53; 1446578977.37; 1446578977.57; 1446579077.37; 1446579079.31; cycle_1; md_step
unit.000079; 1446578958.9; 1446578959.53; 1446578977.98; 1446578978.18; 1446579058.35; 1446579060.35; cycle_1; md_step
unit.000072; 1446578958.89; 1446578959.51; 1446578974.52; 1446578974.72; 1446579033.81; 1446579036.1; cycle_1; md_step
unit.000073; 1446578958.89; 1446578959.47; 1446578968.92; 1446578969.13; 1446579010.18; 1446579012.13; cycle_1; md_step
unit.000070; 1446578958.89; 1446578959.5; 1446578973.71; 1446578973.91; 1446579003.76; 1446579005.69; cycle_1; md_step
unit.000071; 1446578958.89; 1446578959.51; 1446578974.19; 1446578974.31; 1446579019.89; 1446579022.4; cycle_1; md_step
unit.000076; 1446578958.89; 1446578959.53; 1446578977.57; 1446578977.77; 1446579056.55; 1446579058.65; cycle_1; md_step
unit.000077; 1446578958.9; 1446578959.55; 1446578980.47; 1446578980.67; 1446579074.51; 1446579076.44; cycle_1; md_step
unit.000074; 1446578958.89; 1446578959.52; 1446578975.62; 1446578975.83; 1446579076.44; 1446579078.38; cycle_1; md_step
unit.000075; 1446578958.89; 1446578959.51; 1446578974.72; 1446578974.93; 1446579039.5; 1446579041.52; cycle_1; md_step
unit.000069; 1446578958.88; 1446578959.5; 1446578973.28; 1446578973.49; 1446579038.4; 1446579040.5; cycle_1; md_step
unit.000068; 1446578958.88; 1446578959.5; 1446578972.59; 1446578972.81; 1446579043.37; 1446579046.4; cycle_1; md_step
unit.000061; 1446578958.87; 1446578959.47; 1446578969.32; 1446578969.52; 1446579017.92; 1446579019.88; cycle_1; md_step
unit.000060; 1446578958.87; 1446578959.46; 1446578968.67; 1446578968.89; 1446579002.68; 1446579004.69; cycle_1; md_step
unit.000063; 1446578958.87; 1446578959.48; 1446578970.33; 1446578970.53; 1446579028.09; 1446579030.76; cycle_1; md_step
unit.000062; 1446578958.87; 1446578959.47; 1446578969.72; 1446578969.92; 1446579021.01; 1446579023.88; cycle_1; md_step
unit.000065; 1446578958.88; 1446578959.49; 1446578971.14; 1446578971.34; 1446579032.8; 1446579034.75; cycle_1; md_step
unit.000064; 1446578958.88; 1446578959.48; 1446578970.74; 1446578970.94; 1446579029.75; 1446579031.85; cycle_1; md_step
unit.000067; 1446578958.88; 1446578959.49; 1446578972.17; 1446578972.37; 1446579041.53; 1446579044.46; cycle_1; md_step
unit.000066; 1446578958.88; 1446578959.49; 1446578971.54; 1446578971.74; 1446579036.1; 1446579038.4; cycle_1; md_step
unit.000058; 1446578958.87; 1446578959.46; 1446578967.8; 1446578968.0; 1446578975.28; 1446578977.96; cycle_1; md_step
unit.000059; 1446578958.87; 1446578959.46; 1446578968.21; 1446578968.43; 1446578995.67; 1446578997.67; cycle_1; md_step
unit.000054; 1446578958.86; 1446578959.56; 1446578981.5; 1446578981.73; 1446579079.31; 1446579082.62; cycle_1; md_step
unit.000055; 1446578958.86; 1446578959.57; 1446578982.03; 1446578982.23; 1446579075.29; 1446579077.37; cycle_1; md_step
unit.000056; 1446578958.86; 1446578959.57; 1446578982.51; 1446578982.73; 1446579084.56; 1446579086.87; cycle_1; md_step
unit.000057; 1446578958.86; 1446578959.46; 1446578967.4; 1446578967.6; 1446579017.1; 1446579019.04; cycle_1; md_step
unit.000050; 1446578958.85; 1446578959.54; 1446578978.99; 1446578979.19; 1446579078.38; 1446579081.5; cycle_1; md_step
unit.000051; 1446578958.85; 1446578959.55; 1446578979.6; 1446578979.87; 1446579062.71; 1446579064.87; cycle_1; md_step
unit.000052; 1446578958.86; 1446578959.55; 1446578980.06; 1446578980.26; 1446579063.14; 1446579065.18; cycle_1; md_step
unit.000053; 1446578958.86; 1446578959.56; 1446578980.67; 1446578981.01; 1446579004.69; 1446579006.64; cycle_1; md_step
unit.000043; 1446578958.84; 1446578959.52; 1446578976.07; 1446578976.27; 1446579069.33; 1446579071.36; cycle_1; md_step
unit.000042; 1446578958.84; 1446578959.52; 1446578975.42; 1446578975.62; 1446579050.85; 1446579053.49; cycle_1; md_step
unit.000041; 1446578958.84; 1446578959.51; 1446578975.01; 1446578975.21; 1446579047.5; 1446579052.34; cycle_1; md_step
unit.000040; 1446578958.84; 1446578959.51; 1446578974.31; 1446578974.52; 1446579023.89; 1446579028.08; cycle_1; md_step
unit.000047; 1446578958.85; 1446578959.45; 1446578966.39; 1446578966.59; 1446579011.3; 1446579013.23; cycle_1; md_step
unit.000046; 1446578958.85; 1446578959.45; 1446578966.79; 1446578966.99; 1446579013.23; 1446579015.16; cycle_1; md_step
unit.000045; 1446578958.84; 1446578959.53; 1446578976.96; 1446578977.16; 1446579070.71; 1446579072.61; cycle_1; md_step
unit.000044; 1446578958.84; 1446578959.52; 1446578976.55; 1446578976.75; 1446579081.5; 1446579083.62; cycle_1; md_step
unit.000049; 1446578958.85; 1446578959.42; 1446578964.77; 1446578964.97; 1446578994.3; 1446578996.32; cycle_1; md_step
unit.000048; 1446578958.85; 1446578959.4; 1446578963.55; 1446578963.75; 1446578982.52; 1446578984.62; cycle_1; md_step
unit.000036; 1446578958.83; 1446578959.5; 1446578972.37; 1446578972.6; 1446579044.46; 1446579047.5; cycle_1; md_step
unit.000037; 1446578958.83; 1446578959.5; 1446578973.08; 1446578973.26; 1446578980.36; 1446578982.52; cycle_1; md_step
unit.000034; 1446578958.82; 1446578959.49; 1446578971.34; 1446578971.55; 1446579034.75; 1446579037.18; cycle_1; md_step
unit.000035; 1446578958.83; 1446578959.56; 1446578981.3; 1446578981.5; 1446579005.69; 1446579007.64; cycle_1; md_step
unit.000032; 1446578958.82; 1446578959.48; 1446578970.53; 1446578970.73; 1446579030.76; 1446579032.79; cycle_1; md_step
unit.000033; 1446578958.82; 1446578959.48; 1446578970.94; 1446578971.14; 1446579031.85; 1446579033.81; cycle_1; md_step
unit.000030; 1446578958.82; 1446578959.47; 1446578969.52; 1446578969.72; 1446579019.05; 1446579021.01; cycle_1; md_step
unit.000031; 1446578958.82; 1446578959.48; 1446578970.14; 1446578970.33; 1446579025.23; 1446579029.75; cycle_1; md_step
unit.000038; 1446578958.83; 1446578959.5; 1446578973.5; 1446578973.7; 1446578993.77; 1446578995.67; cycle_1; md_step
unit.000039; 1446578958.83; 1446578959.51; 1446578973.91; 1446578974.11; 1446579046.4; 1446579050.85; cycle_1; md_step
unit.000025; 1446578958.81; 1446578959.54; 1446578978.18; 1446578978.38; 1446579083.62; 1446579085.57; cycle_1; md_step
unit.000024; 1446578958.81; 1446578959.57; 1446578982.23; 1446578982.43; 1446579066.87; 1446579068.78; cycle_1; md_step
unit.000027; 1446578958.81; 1446578959.46; 1446578968.0; 1446578968.21; 1446578984.62; 1446578986.61; cycle_1; md_step
unit.000026; 1446578958.81; 1446578959.46; 1446578967.6; 1446578967.8; 1446578972.44; 1446578975.28; cycle_1; md_step
unit.000021; 1446578958.8; 1446578959.55; 1446578980.26; 1446578980.46; 1446578999.57; 1446579001.47; cycle_1; md_step
unit.000020; 1446578958.8; 1446578959.55; 1446578979.85; 1446578980.05; 1446579082.63; 1446579084.56; cycle_1; md_step
unit.000023; 1446578958.81; 1446578959.56; 1446578981.82; 1446578982.02; 1446579065.18; 1446579067.19; cycle_1; md_step
unit.000022; 1446578958.8; 1446578959.5; 1446578972.82; 1446578973.05; 1446578980.22; 1446578982.31; cycle_1; md_step
unit.000029; 1446578958.82; 1446578959.47; 1446578969.11; 1446578969.31; 1446579015.16; 1446579017.1; cycle_1; md_step
unit.000028; 1446578958.81; 1446578959.46; 1446578968.43; 1446578968.66; 1446578998.4; 1446579000.37; cycle_1; md_step
unit.000018; 1446578958.8; 1446578959.43; 1446578965.38; 1446578965.58; 1446579000.37; 1446579002.68; cycle_1; md_step
unit.000019; 1446578958.8; 1446578959.45; 1446578965.99; 1446578966.18; 1446579009.4; 1446579011.3; cycle_1; md_step
unit.000010; 1446578958.78; 1446578959.49; 1446578971.74; 1446578971.95; 1446579040.5; 1446579043.37; cycle_1; md_step
unit.000011; 1446578958.79; 1446578959.52; 1446578976.27; 1446578976.47; 1446579053.49; 1446579056.25; cycle_1; md_step
unit.000012; 1446578958.79; 1446578959.53; 1446578976.76; 1446578976.96; 1446579054.51; 1446579056.55; cycle_1; md_step
unit.000013; 1446578958.79; 1446578959.53; 1446578977.77; 1446578977.97; 1446579071.36; 1446579073.35; cycle_1; md_step
unit.000014; 1446578958.79; 1446578959.44; 1446578965.78; 1446578965.98; 1446579001.47; 1446579003.76; cycle_1; md_step
unit.000015; 1446578958.79; 1446578959.4; 1446578963.95; 1446578964.15; 1446578986.2; 1446578990.75; cycle_1; md_step
unit.000016; 1446578958.79; 1446578959.45; 1446578966.59; 1446578966.79; 1446579012.13; 1446579014.05; cycle_1; md_step
unit.000017; 1446578958.8; 1446578959.53; 1446578977.17; 1446578977.37; 1446579056.25; 1446579058.34; cycle_1; md_step
unit.000090; 1446578958.92; 1446578959.39; 1446578962.51; 1446578962.71; 1446578974.52; 1446578977.84; cycle_1; md_step
unit.000091; 1446578958.92; 1446578959.4; 1446578963.1; 1446578963.37; 1446578977.96; 1446578980.36; cycle_1; md_step
unit.000092; 1446578958.92; 1446578959.4; 1446578963.35; 1446578963.55; 1446578982.31; 1446578984.28; cycle_1; md_step
unit.000093; 1446578958.92; 1446578959.4; 1446578963.75; 1446578963.95; 1446578984.28; 1446578986.19; cycle_1; md_step
unit.000094; 1446578958.93; 1446578959.4; 1446578964.16; 1446578964.36; 1446578986.61; 1446578991.09; cycle_1; md_step
unit.000095; 1446578958.93; 1446578959.41; 1446578964.57; 1446578964.77; 1446578991.09; 1446578994.29; cycle_1; md_step
